Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159059.682267067,167309.37213712,181704.684921072,202247.191011236,209633.862965522,204173.09375912,209563.176370396,214973.594283939,242151.168798958,255985.799207398,253748.582035681,249397.118535771,266570.545829042,272671.16524029,280483.294291703,301105.709069276,322963.842594488,340310.425814357,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,1320.06247056199,,,1275.86755810252,1296.37858253721,1355.12546049271,1436.90682424461,1528.0646936085,1682.20326116661,1756.18510447379,1908.90372736544,1909.35063220721,2065.00427684183,2019.91526988112,1906.88005751046,2029.28915907537,2046.63964532166,2170.9202099933,2240.02146223114,2257.77366497481,2296.26085979629,2252.80313763758,2355.5444649516,2397.45183755346,2441.50155122861,2516.01868335918,2693.02327818392,2861.77134805435,3000.94811922527,3150.91060162507,3047.58442460126,3057.24558957843,3018.00867541869,3143.74910660682
Gabon,GAB,69488.4056780666,81550.1415205676,87852.4052286556,73315.4207625929,100894.49682983,104223.199145182,111324.690309037,120616.153536419,128827.52843836,143052.647602178,151664.616229297,174662.764590822,176962.860633185,257916.400505266,583795.092163293,711695.571603593,1083357.18697742,1016833.29060925,776126.621488574,905931.277958998,1240058.75261774,1403849.98669051,1550358.28155258,1642031.32603909,1925792.27628845,1807646.20490673,1381785.10176114,1124805.12976371,1266947.54641925,1441256.52099777,1701931.92272309,1558132.45037175,1473370.51945105,1484085.37436597,2197831.20785368,2278902.20110354,2614735.80647652,2721732.18806573,2258321.20926484,2390959.82338044,2930822.45301441,2914637.96257345,2859430.82905017,2843238.61985053,3003604.29700815,3600961.7097823,3734245.35797636,4003227.92277428,4520158.99391504,3590344.18693761,4335711.28087257,5056613.01242531,4989984.15885092,4782188.23719742,4791951.20164972,4370210.97770927,4257417.21580009
United Kingdom,GBR,492.96673221374,518.766196363636,540.590041539906,568.791135433364,617.643121777778,661.055566115068,699.867390760954,732.762245502661,790.161804689948,846.811960733563,978.221717201205,1088.8034420501,1213.38517865356,1398.60595320964,1568.25610483121,1943.48501933276,2302.89037380794,2683.86951286103,3116.97325513345,3685.40865441755,4316.79631303044,4776.6147761765,5235.2146791574,5733.79496097907,6149.1183804806,6741.80712989724,7238.90074972748,8027.26310053951,8987.98589320919,9925.44927825291,10754.5670135331,11283.7120108374,11673.589913457,12261.7982476156,12878.0161734719,14583.628854188,15524.7782460659,16260.4000202068,16915.3934195553,17543.9457503371,18493.5389241492,19053.9450378895,19873.2100510761,20931.5627355659,21839.2524293022,22952.9522970121,24051.1336500412,25057.1311853537,25441.5701653187,24560.4947117096,25170.7582556358,25847.138264363,26455.5268970476,27328.9019409332,28431.7002913957,29000.0004759795,29897.2194232949
Georgia,GEO,,,,,,0.000994492044063648,0.00105881463180982,0.00112337111188776,0.00116270440095985,0.00124990809499302,0.0013835287264254,0.00144126831611818,0.00145055049580292,0.00153211549793754,0.00168243953732913,0.00180924104657636,0.00191138540899042,0.00205850735344571,0.00220569843327194,0.00241524084691436,0.00252926561765562,0.00273060273060273,0.00286167121599014,0.00288027231665539,0.00305049543507421,0.00302386926590748,0.00291210543097035,0.00299357014862443,0.00306844511240529,0.00299793891699457,0.00312369845897543,0.00397030542401621,0.0306145480660716,3.3387428478345,185.597334210959,513.773447401774,838.039773835056,1005.14756377438,1119.18140084238,1273.14899494666,1367.73349478306,1521.52063195331,1711.27518935047,1991.18642176238,2314.32174322733,2773.49701670644,3334.12021276596,4163.10112689858,4733.21397022333,4521.35610859729,5283.58741721854,6282.31912258064,6841.11986928104,7109.99846398305,7821.43313657097,8543.09962067203,9149.15500037636
Ghana,GHA,0.0130631766188079,0.0135439411324978,0.0139299275248593,0.0150614122237326,0.0164508512849699,0.0190129133476747,0.0192371250661514,0.0186659690095271,0.0206786992368344,0.0238289545495738,0.0262766600794721,0.0283213173536153,0.0309900080067612,0.0374434057520814,0.0485200550254907,0.0537359505104407,0.0651071804261038,0.109549759614677,0.202675184960663,0.267487408747242,0.396703285716349,0.653252206747766,0.752526134421113,1.54717163543889,2.19768928316898,2.69771822273083,3.90248358248318,5.53354746530147,7.58755422718315,9.95662881377199,13.1306867665737,16.1410069500916,18.1253327922004,24.3582962516368,31.8735121867042,46.2499046118464,65.9778810269616,80.1496432581596,95.8944681821201,111.376946328346,143.369983740225,196.022419362354,245.235494231681,323.560450734986,380.662678204731,451.493637385445,845.870081183715,1020.01021840677,1295.29440345016,1531.03458604606,1878.34141451097,2381.05272807724,2926.79523907175,3545.69939761069,4203.73223420934,5030.26865888736,5982.71146869641
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,127213.350728527,162520.256962625,203622.687214598,249347.907307528,291420.726113515,356574.943025376,438349.313890938,437392.401981451,437953.891227154,465240.326949998,477649.377464786,497048.400645336,521940.713113984,554924.438126324,594026.098768174,615192.763070553,637945.892302414,734807.915231269,859591.301084515,1105780.00204551,2198872.4706591,2611638.40519804,3104287.43496893,3054793.41495363,3639900.05716049,4093820.03177115,4574319.45085672,5015769.35695609,5223290.24525753,5427483.84344648,6126474.86228438
"Gambia, The",GMB,,,,,,,193.419569797638,205.841874049753,201.522878428239,215.925727057031,243.580714756811,248.80811136173,249.505309363403,261.298613280094,324.225735491937,399.65839522521,465.5031887981,573.831723198089,631.173711896673,668.392927026422,686.500962160534,696.158206363495,763.101309760726,836.554234906526,906.570209269951,1200.59391118105,1677.03945660582,1940.99176123115,2121.99750904454,2445.30380031278,2724.99792759225,6349.26639796186,6485.3379237699,6824.71880026737,6898.66323183476,7035.85553866311,7577.53987387709,7265.92762254591,7703.42075069943,7766.18703049974,8127.33511710898,8487.65197816599,8782.70368910183,10261.0564660603,12427.6529004921,12350.0851680234,12330.4510801659,12910.4205271078,13491.8246072573,14636.0574178438,15756.2602347666,15154.2254960738,16198.1017964903,17385.0070240582,18131.5548332197,19509.0282111054,20726.924097658
Guinea-Bissau,GNB,,,,,,,,,,,60.732172283434,58.2312572977022,63.6887887901388,69.7239117787063,78.1010345343295,89.1907202589695,94.3276592922837,89.9508613874223,107.96618875199,114.257465973132,105.986859027988,125.380260697575,148.937391613464,172.954983708245,292.999214253375,393.667767637678,811.492188805437,1584.34513155231,2907.29459835028,6004.62175777931,8103.0844232821,13955.5255482546,22715.5837410613,33752.2785418288,41967.9390341263,62097.764795686,94664.187703829,132865.484980847,101507.190092632,113198.138998062,211992.31999897,226865.702257651,224068.686834328,209564.472351692,207781.715043193,224149.393339407,219061.931705162,230560.63869075,261314.34772538,256974.209330402,270274.699848317,324710.522919468,308324.66518409,307263.570394203,301824.778588249,345948.391156075,380279.061055308
Equatorial Guinea,GNQ,,,8512.12917475913,9962.56536058035,11474.7455398093,14004.888318505,14556.2155103416,15197.6553980371,15682.6047857496,15366.7305613699,15148.3614178751,14956.2761464666,14372.575490883,16834.6849523701,20160.6378003608,23050.5068393475,27497.4820971157,32022.0369146698,,,21943.099578968,25111.631730374,33488.8186169426,40539.8305111694,47855.2214525298,77759.4980161384,70368.7325808991,71901.0380010918,74427.3760582214,67990.8110340032,71515.6468609288,71006.9285831003,78339.1053020117,81859.0255200697,114892.06634643,140245.492016773,226941.318971983,474039.665391197,385915.383122189,648240.53239493,1212271.29588181,1674171.26525177,1889653.57776854,2079055.87861407,3214797.33022266,5723362.9540866,6657451.17814942,7554126.20112453,10184159.0109832,7805338.40202131,8487287.40495256,10122417.8651098,11005765.9667454,10002824.4625586,9515338.79216309,6338849.4743237,5183919.68376638
Greece,GRC,46.9863304417753,52.5858264716214,55.5199384297284,61.7714259769742,69.1082360242944,78.2616611540159,86.425746295038,92.6298784627701,99.8699514287365,113.063451382027,131.506131262307,145.404740734836,167.171423981294,217.494567753071,248.929862033367,296.719442270808,363.466475841165,420.117056717859,506.081511064894,620.236686105466,737.29709240493,874.83152523036,1093.53001523161,1297.13664384769,1605.22874297897,1950.9971412178,2323.69240027277,2608.88510133647,3163.05907860958,3739.72681296929,4466.00612231769,5449.75899538824,6252.11084923918,6998.4541531096,7896.99410877395,8811.04460425824,9712.37494344318,10759.7221772776,11684.3849764969,12431.9348303586,13071.4219797353,14011.4148401069,14993.6190093911,16371.1344729673,17682.6408350198,18133.85071183,19769.0028875639,21061.2446353446,21844.5444288287,21385.9564183615,20324.1180357657,18643.0219041164,17311.3370280935,16475.2211608149,16401.9193359635,16293.6778264768,16173.7082078016
Grenada,GRD,,,,,,,,,,,,,,,,,,2140.45839616783,2677.24675266355,3116.92484870382,3364.20650525251,3447.64607163362,3638.11861511854,3707.55430536021,3991.70958664757,4532.92895321602,5057.68451114906,5841.47514590461,6507.77365340295,7451.14123197308,7798.53868284121,8419.00076720509,8615.74517994197,8509.15924927522,8830.56083698003,9215.15934367363,9828.37513393389,10471.6540416527,11883.8375662577,12829.2551408687,13817.4927917023,13796.8885310607,14289.027424094,15587.2986568987,15757.6780704489,18237.1834597713,18269.5142408894,19775.314386114,21458.0996824786,19966.737938176,19887.2999799383,20008.1027837259,20474.6049051488,21481.406679319,23138.3978939451,25199.8296247063,26572.7629359747
Greenland,GRL,,,,,,,,,,,11237.0732758621,13919.1504237288,15265.6086956522,17303.2673469388,20922,24466.6048387097,29286.0684104628,34302.0141700405,39901.162601626,44616.935483871,53446.2151394422,60862.7450980392,65106.7961165049,73051.8234165067,74554.0796963947,82236.8421052632,91196.261682243,99556.3770794824,110383.211678832,122911.392405063,113417.26618705,117153.153153153,113291.139240506,108913.043478261,115279.279279279,121379.928315412,124221.824686941,126446.428571429,137344.028520499,140713.012477718,153612.099644128,160425.909494232,163048.278542281,163385.889192284,170731.493032981,174442.785632739,190506.217634833,197239.855008399,209139.32680017,221284.377607727,227958.878833143,237363.332747407,245594.085548319,246932.705415789,254342.30393463,266216.986848202,
Guatemala,GTM,247.841986231897,248.308208470062,256.168506729799,274.789958024245,274.619789706883,273.40401370429,277.410244610528,281.652804930581,303.203451304358,313.858957770105,338.682043021158,343.362488928255,353.660911338709,420.867798176109,504.330462406362,566.685442716882,661.487898407295,810.063888696738,875.495024016766,971.356509049562,1081.72504300498,1152.81780403317,1138.75974075938,1153.23767959924,1177.43645106981,1356.77408902362,1876.85073265673,2050.0958663788,2323.41816721939,2616.94838883969,3704.40678152722,4987.97618332073,5560.6091397433,6463.95277165245,7340.44477859819,8181.46543652974,8967.92356937012,9907.88099599968,11139.5808021215,11880.6145811223,12852.6586673485,12325.2417998371,13310.5758954489,13922.9974805763,14881.7052299674,15861.9798766466,17155.7780961242,19106.1781192013,21124.0374555399,21511.7019814185,22767.2252950822,24818.6507666541,25847.7868197196,27128.1863662553,28514.526997388,30034.16923095,31514.8407031546
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.5038969302,22572.5046603345,24396.1062372311,26495.8775773033,26555.6452019565,27540.8391300242,29056.4969975163,30025.5603494294,30700.4340081784,30862.1099963677,32499.234245779,33278.2540919719,34361.0802214118,35210.7888279758,35562.5675277478
Guyana,GUY,510.30133661176,540.665293225223,551.225908607338,483.957756093643,523.481410060438,556.094178576031,585.083089924923,629.26209291418,669.682545697271,716.641873100058,759.787441093776,790.405837877828,830.115188351516,883.389321510968,1293.89968380979,1592.16240458757,1506.56211833693,1475.1634261251,1646.09641291998,1708.33258186109,1932.95417693709,2042.8994847339,1850.88947655412,1884.59306654616,2145.20038853537,2531.03766054242,2838.60861079535,4587.42254186766,5511.96087546671,13853.4052154788,21074.6801128467,50577.1297170857,61582.551387853,76423.6546496011,98640.1958483112,115949.096469024,129996.1575668,140271.662042577,142491.874023685,163734.410905653,172589.714337297,173380.855232811,183203.798591272,191318.295500341,207348.063199459,219553.736220714,389493.232629012,470872.572602956,524584.826225958,563780.268823765,620060.651846613,701580.563342678,776511.736297473,809482.100197736,832306.557697018,859095.605285005,935267.288501402
High income,HIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,2313.7523186495,2353.14541838957,2628.28270603897,3048.02829664708,3392.1132226217,3878.09555574085,3934.54365134026,4156.81744923176,4347.70031819497,5030.40968969176,5836.32230361202,6595.55533582182,7811.86342031235,9743.25726141079,10790.8081684865,11114.6225569303,13978.7516600266,15987.9573270502,18378.5752544189,22859.6060612208,28365.8233098299,33487.2863371532,37231.4559787254,40650.5023292361,48535.9121139702,50974.6710164583,58017.775042537,70740.9730310904,82819.6744615822,94361.4364602019,105049.697607152,120188.282336579,139148.349280234,157771.564141671,173908.937270106,181771.901041244,191951.052754254,211591.851201208,199898.222718034,194648.603647923,200675.318829707,196765.411137423,192366.80950757,186704.255066263,194140.045699123,207263.106910116,219240.057750361,238676.170784957,245406.162867573,237959.643184947,252887.446257225,273549.126081792,284899.372036755,297859.699954032,312608.75579224,328945.044093646,339530.709047788
Honduras,HND,329.288637457281,339.819510238231,359.751945119157,370.098529034284,400.86928108875,433.62986517534,455.481535377361,481.094459731967,505.169039885939,506.537057391478,532.271440766029,522.492740674559,557.230025332109,614.686287678587,676.30866871466,712.912759203884,829.242965121966,995.873611436292,1115.92939367931,1262.52392641305,1395.21508115465,1486.71030214572,1484.91675439702,1526.53612971737,1597.63671069755,1700.22858135906,1727.14902731376,1828.56853796421,1978.24761604162,2146.59451943308,2530.00406834825,3198.85426350175,3582.42902407773,4202.59668574805,5197.90189324869,6569.74337766469,8139.78001138066,10171.2058720008,11375.5982290772,12127.3116036079,16347.2675848059,17692.3084968148,18820.2892633813,20304.4405025377,22418.6660111189,24920.2067423167,27354.0504250799,30302.0301578677,33332.6939897554,34303.8555841982,36521.5506753203,40115.4030365439,42483.369282004,43491.4241922155,47068.1499920084,51047.9554960819,53917.0932704274
Heavily indebted poor countries (HIPC),HPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25081.3575712144,28631.7437917223,32099.3765310586,35954.7577205066,36521.9457619675,40723.205264347,43754.6827702703,47653.0365315315,52338.4349099099,56515.699774724,60826.4295362449,66314.6373648649,72657.7185978359,78404.4141537235,74725.6540300261,74254.5907549514,77695.9464769372,77434.4395787942,77442.5347340936,77413.7011019989,79817.4404867823,82687.3843083077
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.65431439501,2801.68810643058,3075.67485381515,4164.08737508487,5208.42832205537,5856.09059408681,6657.58459339806,7628.15640596463,8240.2094712792,9074.53328966453,9858.99792316815,10642.992832947,13341.2027246096,15394.6989520327,18139.6601076667,20951.0495664096,23031.5534689165,25820.6338177866,27188.017298513,26696.2224653204,29852.3792973404,31883.9833184472,34942.947394576,37042.9188422077,39552.0107671873,44651.6167013941
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250345.091310467,294986.69223049,356100.093719319,438648.174862025,564977.517108442,690747.706531456,858394.346000762,1018497.02480965,1139001.49743151,1307424.53386656,1513523.33469709,1718906.76360383,1889414.0629319,2087539.64769085,2236515.77540147,2408506.1913126,2553776.43504532,2709017.80281461,2636488.75297451,2722453.63835663,2838519.14517917,2901211.06467687,3057396.7748372,3303280.66740803,3487149.48286239,3609153.9626512
IBRD only,IBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,4732.25106064338,5552.89170775899,15358.1113966626,35942.033708608,77789.6225870008,251669.226720471,3263.37139045603,8523.24743076974,20514.4243331359,25884.828863614,30967.8480064771,33154.7567696795,40140.6791280042,57874.9995429908,89444.7033034012,102971.076871523,122884.249425117,147399.366823977,172168.757026872,236705.68938593,328070.476584845,381006.838935117,410937.385669064,496492.156873677,573731.577914945,611177.441475926,648349.222250261,773869.915577212,864582.475598545,998724.887570052,1147823.75433292,1311761.97656308,1473673.34168013,1839490.05487155,2098320.73929126,2457039.1162572,2836403.78531106,3295054.51261871,4946713.87919009,5612860.68385486,6994996.85040584,8171698.29148438,8918078.88560065,9721418.88916864,10931424.5009021,13029044.256642,15468934.6169659,18055004.9784761,22311208.911369,24939669.7953495,28302888.0388942,31874182.3077602,34617456.6714081,37876634.8655926,41428522.9716943,44668509.898662,47514651.143439
IDA only,IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,3022.21262022501,3185.73752711497,3831.26054129033,4354.92805198824,4977.06178933184,5601.72434261293,6267.59122594222,6741.27301146231,7011.05433609212,7329.36143332951,7798.11796384886,8340.83059797346,9166.68796410671,10155.1030775092,11715.058131391,13519.15165666,14584.0890922623,15412.0259044704,16642.9132259375,17990.3602504458,19853.6786079293,21468.4700070942,23632.0825857451,36562.0312118054,40366.5036799348,44401.6262212417,47851.1714456989,47466.2638219889,50024.7524752475,52683.6599075756,54657.5372321104,53454.3388603653,
India,IND,387.069916484584,402.030250002986,423.40395089062,476.42138888744,544.357364895689,562.217827315327,623.375084361641,714.980872074568,741.234260111931,798.722845582338,834.431779869317,873.351668665484,940.754406100315,1118.66964936297,1290.15706763849,1353.21951450577,1424.83472487942,1577.83649148698,1670.4434413331,1790.44053866607,2082.4420329966,2390.49869517253,2612.48126378707,2973.0523647605,3255.81623252376,3591.53797002559,3930.51059209038,4371.21443443386,5076.58404153912,5710.60268030027,6532.60942125799,7357.94939383673,8289.45352582106,9353.3882737556,10760.5418362956,12384.405571471,14058.835547841,15286.468345259,17211.6160971758,18962.4443468414,20049.750074287,21319.7019778818,22566.9627494595,24866.5165587968,27916.9530390473,31301.7902306348,35838.779118621,40992.0908934621,45601.9474969933,51728.7089257006,61316.2488745325,70045.5127035943,78729.173846353,87860.5792517376,96186.1031850346,104518.496365902,114665.741753994
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,310.911235240048,335.245636595383,361.424871916927,386.424670394195,437.66774694319,464.258931637299,487.265134311825,529.664657100036,594.934499494092,683.198979762331,787.456724997887,890.176501061145,1058.97528689267,1258.00340251786,1368.58033466135,1708.77559530341,2065.44809376013,2497.55411004814,2917.16061397975,3372.78283808818,3942.24493084857,4728.13249348393,5517.90745309542,6050.8403406825,6675.62607875671,7226.93535650107,7663.81191573273,8196.59098709428,8942.3745421565,10024.4048363305,10784.7311619266,11126.707392123,11741.6901554899,12618.7010959211,13517.7566701742,15191.6691813244,16554.9697457876,18881.8583294027,21635.5300837989,24670.4484623092,28482.5398523169,31543.9830605578,34576.9561746382,36420.8299168202,38361.9472407427,40911.5129303154,43288.0401751127,44829.3564679871,41820.765405128,37504.484502384,36749.4634283264,37567.6166548025,38274.4878945396,39209.8193808399,42132.9176724115,56393.9273061284,58016.8505174032
"Iran, Islamic Rep.",IRN,14519.8264674838,14917.0444206153,15410.3005929975,15765.9105374429,16764.9285330375,18811.6538272815,20071.9906015519,21746.2469297293,24163.3088820555,26581.400270835,29159.3700921056,35523.8703631277,43205.4920184671,60361.9331062687,98311.8041685674,107831.293436096,142282.092831393,163417.348734756,152800.784993556,171004.371916109,174664.876598923,199978.434864969,253958.409488529,312507.529632427,327952.758126561,333906.805228396,324953.611691143,379303.585852132,412630.288762723,497145.176708287,675602.344996375,937427.296813223,1233441.54565979,1799134.45220439,2339578.89549331,3258242.78644565,4391257.98016887,5049202.71604508,5532774.6258558,7300281.50968005,9497239.82355765,11003679.6895301,15056823.6285954,18283376.5265671,23514798.9029764,28824985.2089504,34287305.9422308,45081973.2021041,53369405.5159724,55741646.8015289,67533597.6954481,84729061.8343172,96031386.3109269,128287190.44606,146885948.452257,143826825.970842,163822625.209168
Iraq,IRQ,82.4992479177301,87.5009230334572,90.9538464024306,89.556065638439,102.903179299104,,,,111.708835267208,112.064209808571,118.159105535874,133.230589251868,129.200002452866,142.012275222565,300.637226453848,340.131775281099,434.448708370649,470.126027673411,545.683856109925,842.311759289759,1155.07864879521,807.807474296161,880.62251611321,851.286902842068,956.949724971246,963.753166249315,919.406075722992,1080.40755182779,1166.97244929634,1197.63335972193,3201.47026118545,2365.9518640295,6236.17043212315,16918.1729543633,84620.379432021,331321.985272748,311856.373819054,701703.463865917,771773.526661484,1506415.66566816,2130821.97625817,1703577.70310794,1644911.00571832,1154449.0543135,2022880.63405129,2722616.95664901,3451088.83297773,3925822.94887859,5393968.338951,4370119.45815593,5268216.38646099,6849898.96162118,7756317.48360742,8074811.23726856,7815785.14360934,5806347.27068036,5448548.01974444
Iceland,ISL,512.089170378302,568.431661909523,671.759225345162,787.633445190759,988.105893122662,1171.11402806237,1382.74851971161,1380.49527297976,1463.70189787977,1794.49272996376,2285.70079926432,2885.21091907733,3572.42859943482,4940.68350626657,7094.47932010278,10001.0542299946,13927.2282129782,19963.6495205118,30712.6086509168,44934.759341706,71689.6444257423,110247.27438192,170743.09971778,292327.539803441,382136.418786611,517273.058138812,679862.657290896,875515.93108245,1060363.46360215,1290142.43589135,1491607.58596062,1594186.11659562,1573633.26821346,1607082.9580055,1693683.34342026,1737037.95070812,1855150.61469009,1986508.21752088,2192685.92613676,2329117.71173945,2501040.16642663,2784972.34777238,2932826.24346574,2995033.17548641,3293203.092367,3542704.91416555,3937346.51822689,4378051.52038412,4887730.21983907,5002643.65037253,5094604.15481023,5333888.1679174,5545401.53905636,5841421.52926205,6127146.5487223,6692822.27226698,7220266.57603916
Israel,ISR,0.245834949527441,0.287276887871854,0.328390754470126,0.377343421605717,0.412767676767677,0.428794381584081,0.454165081780145,0.440437158469945,0.494363182304674,0.555717761557178,0.710726294552791,0.874421635711958,1.11454891994917,1.38154362416107,1.93476458395025,2.66636758321274,3.43659779224455,4.80644893440354,7.75653116531165,14.2004754358162,31.7659360495101,73.6812942366026,167.743289506326,425.496833130329,2054.90002404424,7657.02693125443,11795.6453128635,14944.6482719158,18025.8761819,21158.2071934484,25521.3702145923,31098.8330773894,36277.318543822,40859.0059874549,48134.7318392295,54492.9732912534,61656.8489985945,67808.7626970528,73812.2046558365,79205.0796244898,85798.5488789951,85372.0835688771,87306.3165601218,86364.9708955559,89156.2107211044,92254.2057257471,97260.4144916852,102247.192546065,105959.280921629,108960.56289409,114573.954968781,120545.61125705,125416.836002781,131040.380904523,134314.193604927,138724.824990155,142795.532424526
Italy,ITA,259.257440980723,286.419484747118,319.641674114009,363.462778115976,394.619719614865,421.058850886594,452.688135569984,495.053908677612,533.222170740527,585.335494990002,677.852333206681,736.28065434652,801.892696843007,961.917931386091,1212.3306822168,1380.31019497646,1728.11024070027,2090.94041682582,2450.96984260195,2989.63743739119,3728.15694075136,4460.6030936251,5260.82094282446,6123.6060772426,6999.85165452687,7853.6244693277,8682.69482087608,9497.29607988109,10548.6505745931,11573.2870826841,12844.4864740783,14021.1456707972,14745.6707858979,15178.7593608869,16051.2574247846,17327.7417087865,18344.7176421798,19157.3575929509,19953.6894959234,20589.9021892088,21763.6182348571,22797.9064171264,23586.0080775678,24265.0825151056,25107.9915001609,25698.4433396026,26631.7067842915,27542.7335253193,27745.0535199721,26615.933415421,27067.8882651044,27576.2562229232,27095.6108172298,26639.4475753109,26679.5549336608,27204.6215529435,27718.8215815866
Jamaica,JAM,306.667456880139,323.670376773528,331.406413124534,346.663574802086,370.642929211794,395.384298278279,440.047094138847,461.103987434722,494.732511956127,536.764618414265,624.193110626587,673.523751901245,743.787044636526,874.510601515229,1080.66229103208,1282.41478061504,1312.06246943557,1419.96920988706,1774.9271013799,2006.7145248489,2206.65774405988,2414.88034809152,2624.71674166688,3075.73764132463,4053.14621773475,4991.92282003457,6388.97185102383,7579.90744254877,8778.67884893216,10509.8562125164,13608.5991827549,20358.6866413852,32926.2900539556,49031.5054914412,65013.7367795057,80513.3252805978,94571.1428953943,102272.410640526,122359.553444614,130857.472934272,144786.296927506,156432.416601949,174573.929509254,200740.310361875,228183.175100054,255140.047648663,284150.986186541,319092.967057436,357491.177805128,379916.136546649,409158.706663685,438340.013564268,462348.362825379,501766.073230061,538675.798464547,577455.122575937,610285.43862176
Jordan,JOR,,,,,,182.678777024434,185.652461751643,163.779115984798,133.750781714586,154.524579994639,132.87467137662,134.063616562558,149.690572151813,159.383149690639,192.385101402461,211.302630545664,267.585630467688,317.259728831162,355.948328868689,427.23799874329,490.561492439002,588.616983714808,644.563190163917,669.773230814217,686.836702838556,680.447239885566,744.025171852688,731.084072883008,722.346120358893,714.385440098638,775.433510588999,788.07854036558,909.894491151903,927.163521728846,991.436578143579,1030.98481839986,1041.52209759491,1063.17546195192,1138.38073813006,1152.11018207944,1175.44348272531,1225.33670088777,1284.91245748454,1339.45269896423,1461.57292937796,1561.98640523434,1798.94604727284,1958.82970507449,2402.76717913064,2479.41294357111,2612.22509498927,2703.20014289216,2748.23477996385,2834.9356460074,2887.52795055592,2908.23048524877,2902.43563687142
Japan,JPN,172438.322458633,202891.233541978,228110.513462559,258432.089483122,300836.610894282,331119.607746529,381061.281927247,442407.315744214,522223.074843748,600875.351966813,729743.717068379,792663.438119341,894892.723820764,1080625.88150057,1265126.4048111,1375646.9542487,1533483.79994768,1692460.55029904,1846922.31521523,1985023.15661776,2135134.28309585,2278518.8693892,2375962.64464115,2454289.1684485,2592050.56143912,2766952.87124981,2878250.05339775,2978595.77492444,3188441.83087112,3420440.06394132,3680231.4255381,3889569.61064953,3973828.64839047,3988182.03542189,4013553.82879458,4085983.62550722,4181134.25097609,4237309.31245389,4176241.29746835,4103669.71752572,4152424.65094645,4113323.7382913,4048697.08501707,4035458.58845268,4077655.93569243,4102062.2510233,4120948.11269104,4153781.61108116,4066090.12751536,3822822.86972752,3906878.26969626,3844144.31328374,3878093.53673538,3948178.42991094,4036094.78613407,4172888.36803234,4232105.74825553
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67041839980426,9.8477249931613,146.723405394275,1801.73576685326,26310.2556234316,64125.8208811969,90881.970309979,109050.14268243,115004.246481724,135074.943600886,174682.00289365,218772.37927399,254141.63236859,309341.319461818,391003.807703798,501127.547851133,667211.598786628,829865.323292297,1024175.01594998,1056854.71941596,1336605.62662404,1705848.58606236,1847084.84241212,2113204.81178026,2294830.17282904,2330360.2356709,2639659.55126212
